datetime,p05,p25,p50,p75,p95
2026-06-03,0.12849166384290234,1.0892819724307168,1.8245933751695307,2.5704674421293796,3.3401062515512407
2026-06-04,0.8061892009509426,1.3550148014909806,2.0076804333825575,2.3547630602600766,3.408897013050006
2026-06-05,0.7778995877860282,1.3104708095947462,1.8156237365522816,2.4312315915812492,3.031116128894611
2026-06-06,0,1.3681515418797792,1.7875721486059437,2.257997019276308,2.781816538261407
2026-06-07,0.5542689746368483,1.3407782349023118,1.8573585147474951,2.347285170071382,2.901232448443065
2026-06-08,0.39768439435081515,1.0992738131706263,1.897207853063823,2.5647600470469976,2.976528729075153
2026-06-09,0.5286402531384721,1.299072238227727,1.8848697697249273,2.341337032182869,3.1089528934090223
2026-06-10,0.6975716365565487,1.189568838401993,1.9090801942141624,2.1932674890932997,3.080694309242102
2026-06-11,0.4531664525903596,1.048731104850283,1.791676998393209,2.1493007706665948,2.8713296137197215
2026-06-12,0.5336673140796171,1.04568957951058,1.6283847149911523,1.99622252897341,2.6692990430739028
2026-06-13,0.2883929432442348,1.1250699287347468,1.4253575565180376,1.9647784718348782,2.664845072413717
2026-06-14,0.2503582413138906,0.7482719794589157,1.1725207394682426,1.8916715949208303,2.5675730146659537
2026-06-15,0,0.49444844100524377,1.3391202734594496,1.9993781354860762,2.5658937186231388
2026-06-16,0.02392507645417008,0.5805374593227496,1.3293351307163972,1.820769314577337,2.688331043759668
2026-06-17,0,0.9424405839299816,1.373416541059031,2.0046319735686153,2.9380448685676708
2026-06-18,0,0.817906110440045,1.3001500111149653,1.9687190972653585,2.7126869157098934
2026-06-19,0,0.8166522443285649,1.5438376368585942,1.858977222695259,2.602200699885281
2026-06-20,0,0.8906813353229142,1.5520559093744377,2.144052837499904,2.715097460903886
2026-06-21,0.4700749124563469,0.8104853272043816,1.3252678415370722,1.7931432410602157,2.6389189157885165
2026-06-22,0.02539605104690934,0.5442277003091354,1.44620257763569,2.0192373712899108,2.180001532972127
2026-06-23,0.14984715109541835,0.7465974661573502,1.324918574689828,1.9465438598041513,2.299500675952066
2026-06-24,0.36374194161622375,0.8329379042628671,1.3156905497255251,2.111147839066417,2.807197684183478
2026-06-25,0.06994470332455949,0.7613389265705786,1.3226394220421802,1.8408888087880446,2.372679473437164
2026-06-26,0.09181664055532623,0.5618630495571998,1.341317687900483,1.926597523680213,2.4542609972965255
2026-06-27,0.07950052443025057,0.8611789712149379,1.0571314795813262,1.9717289361159032,2.649774917737934
2026-06-28,0.22347667276129712,0.7836565742530189,1.3237099853957686,1.9466189084571928,2.913482086737921
2026-06-29,0.3257678826768501,1.0803157307363898,1.4861871511759477,2.068918265325105,2.490442859077903
2026-06-30,0.29785890009932314,0.7443116532995173,1.0802458570287645,1.95275528633687,2.654144183092412
2026-07-01,0.058702755690695496,0.8594382162124035,1.3671482972239875,1.9101828633934805,2.7736162210707915
2026-07-02,0.20808684903590313,0.9544745430229182,1.4208454094291587,1.966312161357366,2.4909606792498966
