datetime,p05,p25,p50,p75,p95
2026-06-07,0,0.7727771289503091,1.508098275514338,2.2539736845757212,3.0236162259218307
2026-06-08,0.5715241718629905,1.1203527119249719,1.77302190194464,2.12010334275165,3.1742353754417953
2026-06-09,0.5979947769892845,1.130569993366144,1.6357222500606872,2.251328356633846,2.851213011418632
2026-06-10,0,1.2249480116471319,1.644369618399809,2.1147940851325706,2.6386150460363247
2026-06-11,0.4357257612367057,1.222235232809893,1.7388156360948992,2.2287421436843777,2.7826896400299646
2026-06-12,0.2957846051021653,0.9973739188732944,1.7953087984480036,2.462860566099343,2.8746293135626555
2026-06-13,0.4380577027101963,1.2084903770331792,1.7942869322474146,2.250754785570075,3.018370810171165
2026-06-14,0.6147788718042648,1.1067760026352953,1.8262873363638477,2.110475317884071,2.9979015383003778
2026-06-15,0.3758372808668379,0.9714019622835997,1.714348104717775,2.071971783963191,2.7940009030361534
2026-06-16,0.46027859992036413,0.9723007857236634,1.5549960193924823,1.9228336935192658,2.5959102740278723
2026-06-17,0.21795769595204706,1.0546347504662825,1.3549225154976408,1.8943432872689956,2.5944097663931904
2026-06-18,0.18224816257534615,0.6801619108934858,1.1044106692123632,1.8235614992494642,2.499462893350694
2026-06-19,0,0.4282742613180155,1.2729460362881602,1.9332039635826428,2.499719524329323
2026-06-20,0,0.5160694295963297,1.2648671157304907,1.7563012695322944,2.62386295110131
2026-06-21,0,0.8795551223876137,1.3105310970826016,1.9417465160888252,2.87515940216508
2026-06-22,0,0.7565502402804541,1.2387941064515946,1.9073632248475576,2.65133105037981
2026-06-23,0,0.7568196340989808,1.4840050305008647,1.799144617788671,2.542368080757395
2026-06-24,0,0.8323963543739111,1.4937709257301575,2.085767853979959,2.656812477535209
2026-06-25,0.4133818848237062,0.7537923045460819,1.268574806998188,1.7364502151385413,2.58222588972093
2026-06-26,0,0.4891837227963729,1.3911585940547524,1.964193390721786,2.1249575502320983
2026-06-27,0.09651721528729684,0.6932675300650347,1.2715886375769019,1.893213922876404,2.2461707403899034
2026-06-28,0.3121956773558695,0.7813916397480328,1.2641442845013766,2.0596015768263007,2.7556514200640647
2026-06-29,0.045099429322821405,0.7116483776759948,1.272948874551135,1.7911982598423157,2.3229889252552933
2026-06-30,0.06793569237747576,0.5141011535585231,1.2935557916510678,1.8788356276533746,2.406499100913437
2026-07-01,0.03374006456101286,0.8154185113772846,1.0113710192176137,1.9259684762020604,2.6040144580644093
2026-07-02,0.17978955285402887,0.7399694541560742,1.2800228654872865,1.9029317885386274,2.869794966877558
2026-07-03,0.2842246081719211,1.0387724561207352,1.444643876742459,2.027374990670992,2.448899584493674
2026-07-04,0.2585282037118296,0.7049809569651332,1.0409151609084257,1.913424590093355,2.614813486863588
2026-07-05,0.04017703814167184,0.8223867810566803,1.3300968620789178,1.8731314282825953,2.7365647859442523
2026-07-06,0.17337909518507977,0.9197667891949561,1.3861376556333846,1.9316044076130277,2.456252925461804
