datetime,p05,p25,p50,p75,p95
2026-08-19,0.103808179360381,1.0399093198661746,1.7752304664643337,2.521105875542421,3.2907484168822707
2026-08-20,0.77265984232187,1.3214883823929024,1.9741575724316662,2.3212390132336567,3.3753710459164474
2026-08-21,0.7686294909995198,1.3012047073856956,1.80635696406794,2.4219630706536037,3.0218477254252294
2026-08-22,0,1.3888949014403635,1.8083165081918724,2.2787409749265466,2.8025619358354668
2026-08-23,0.6089734316644481,1.3954829032400533,1.912063306519842,2.4019898141154767,2.9559373104583173
2026-08-24,0.489075703940141,1.1906650177111682,1.9885998972845806,2.656151664937612,3.067920412401917
2026-08-25,0.6586123794448359,1.4290450537694084,2.014841608981677,2.4713094623042022,3.2389254869062496
2026-08-26,0.867446683167513,1.35944381399814,2.0789551477245043,2.363143129248553,3.250569349662779
2026-08-27,0.6638670787220144,1.2594317601384961,2.002377902572191,2.3600015818183877,3.0820307008921612
2026-08-28,0.7858330906418349,1.2978552764446105,1.8805505101140592,2.248388184239843,2.921464764749361
2026-08-29,0.5824573526954026,1.4191344072101233,1.7194221722419964,2.258842944012722,2.958909423136684
2026-08-30,0.5866010930695371,1.0845148413876542,1.5087635997066644,2.2279144297436364,2.9038158238448437
2026-08-31,0.3536999744019135,0.8730298654236623,1.717701640393626,2.377959567688386,2.9444751284350876
2026-09-01,0.40887622018260195,1.0015211357412535,1.7503188218753591,2.24175297567725,3.109314657246129
2026-09-02,0.1865990576967782,1.4058091065455116,1.8367850812405813,2.468000500246744,3.4014133863230094
2026-09-03,0.1787442857661512,1.323571426174083,1.8058152923451731,2.4743844107412367,3.2183522362735344
2026-09-04,0.4137176705725212,1.3644625267995931,2.0916479232014873,2.406787510489281,3.150010973457995
2026-09-05,0.29772399669079763,1.480425755217434,2.141800326573659,2.733797254823484,3.3048418783787072
2026-09-06,1.1014868616526177,1.4418972813749993,1.9566797838270689,2.424555191967438,3.2703308665498345
2026-09-07,0.6943126349418521,1.2169870906402984,2.11896196189868,2.691996758565714,2.852760918076013
2026-09-08,0.8635820346842593,1.4603323494619973,2.0386534569738592,2.6602787422733636,3.0132355597868643
2026-09-09,1.118029777575867,1.5872257399680314,2.069978384721369,2.865435677046304,3.561485520284063
2026-09-10,0.7890830740606267,1.55570757791801,2.1170080747931546,2.635257460084331,3.1670481254973097
2026-09-11,0.8410178319439828,1.3957916317912564,2.1752462698837993,2.7605261058861084,3.2881895791461693
2026-09-12,0.9524201743314612,1.7340986211477323,1.9300511289880617,2.8446485859725077,3.522694567834858
2026-09-13,1.1347712885412176,1.6949511898432617,2.235004601174475,2.8579135242258156,3.824776702564746
2026-09-14,1.274774852402972,2.029322700351787,2.43519412097351,3.0179252349020436,3.439449828724725
2026-09-15,1.2838698460136524,1.7303225992669558,2.0662568032102495,2.938766232395178,3.6401551291654113
2026-09-16,1.0667442650433028,1.8816997669557183,2.389409847977956,2.9324444141816333,3.79587777184329
2026-09-17,1.265801444988456,2.0121891389983326,2.478560005436761,3.0240267574164044,3.5486752752651807
