datetime,p05,p25,p50,p75,p95
2026-08-29,0.6352488875450493,1.620939566918351,2.356260713472643,3.1021361225337825,3.8717786638860074
2026-08-30,1.2444703334592435,1.793298873518959,2.445968063534923,2.7930495043551216,3.847181537042708
2026-08-31,1.168306021073347,1.7008812374574793,2.2060334941318174,2.8216396007229423,3.4215242555053003
2026-09-01,0.19588914418438397,1.7411434221645457,2.1605650289148226,2.6309894956459234,3.1548104565533674
2026-09-02,0.930223883786936,1.7167333553599178,2.2333137586384635,2.7232402662345203,3.277187762581887
2026-09-03,0.7902251877633101,1.4918145015371485,2.2897493811082312,2.9573011487591536,3.369069896225565
2026-09-04,0.946858835554182,1.717291509878605,2.3030880650911802,2.759555918414482,3.527171943015871
2026-09-05,1.1475146547930386,1.6395117856232204,2.35902311935311,2.6432111008735455,3.530637321289409
2026-09-06,0.9388271314069148,1.5343918128238343,2.2773379552577597,2.6349616345034415,3.356990753577216
2026-09-07,1.0576496259677366,1.5696718117707296,2.152367045439806,2.520204719566701,3.193281300075377
2026-09-08,0.8523548764294633,1.689031930943528,1.9893196959753243,2.5287404677463163,3.22880694687044
2026-09-09,0.8553091356151219,1.3532228839332803,1.7774716422522665,2.496622472289326,3.172523866390507
2026-09-10,0.6216169007970449,1.1409467918189682,1.9856185667891033,2.6458764940835793,3.2123920548302896
2026-09-11,0.676178824820604,1.26882374037945,2.0176214265134993,2.509055580315395,3.3766172618843933
2026-09-12,0.453315920890177,1.6725259697389687,2.1035019444340093,2.7347173634402484,3.6681302495164836
2026-09-13,0.44480490826015995,1.5896320486681406,2.071875914839337,2.7404450332352805,3.4844128587675547
2026-09-14,0.6789854176775699,1.6297302739046269,2.3569156703064995,2.6720552575943213,3.4152787205630277
2026-09-15,0.5620182204271689,1.7447199789537653,2.406094550309997,2.9980914785598203,3.5691361021150643
2026-09-16,1.3645977891202892,1.7050082088426661,2.2197907112947846,2.6876661194351215,3.533441794017503
2026-09-17,0.9560114212236834,1.4786858769221314,2.380660748180509,2.9536955448475526,3.114459704357869
2026-09-18,1.1236275832362015,1.720377898013937,2.2986990055258048,2.9203242908253078,3.2732811083388134
2026-09-19,1.3761733994299958,1.8453693618221572,2.3281220065755015,3.1235792989004283,3.8196291421381874
2026-09-20,1.0450717018167324,1.8116962056741168,2.372996702549257,2.8912460878404405,3.423036753253414
2026-09-21,1.0945962670042408,1.6493700668515126,2.428824704944055,3.014104540946364,3.5417680142064256
2026-09-22,1.203332687069826,1.9850111338860972,2.180963641726426,3.095561098710874,3.773607080573222
2026-09-23,1.3827627849803568,1.9429426862824015,2.482996097613614,3.1059050206649546,4.072768199003885
2026-09-24,1.519591750040823,2.2741395979896377,2.680011018611361,3.262742132539894,3.6842667263625763
2026-09-25,1.5252607540316434,1.971713507284947,2.3076477112282396,3.1801571404131685,3.8815460371834014
2026-09-26,1.304460532439896,2.1194160343523114,2.6271261153745495,3.1701606815782264,4.033594039239884
2026-09-27,1.499597619002167,2.2459853130120435,2.7123561794504716,3.257822931430115,3.7824714492788916
