datetime,p05,p25,p50,p75,p95
2026-05-14,0.22956285352982342,1.2152535328603733,1.9505746794312226,2.6964500885388594,3.466092629881207
2026-05-15,0.9951147765316405,1.543943316615445,2.1966125066439,2.5436939474198645,3.5978259801234835
2026-05-16,1.0104139933224938,1.5429892097191629,2.0481414664105535,2.663747572975231,3.2636322277446563
2026-05-17,0.08592136758964275,1.6311756455578834,2.0505972522984877,2.5210217190438335,3.0448426799584616
2026-05-18,0.8389115672108791,1.6254210387881396,2.1420014420714053,2.631927949662632,3.185875446007829
2026-05-19,0.6978531252111008,1.3994424389803242,2.1973773185576055,2.864929086211791,3.2766978336750556
2026-05-20,0.84011277339445245,1.610545447718541,2.1963420029286773,2.6528098562554705,3.420425880856317
2026-05-21,1.0173742272330593,1.5093713580646546,2.228882691790318,2.5130706733137274,3.4004968937274387
2026-05-22,0.7791576548177718,1.3747223362350962,2.1176684786687336,2.475292157914499,3.197321276988121
2026-05-23,0.8642610049784308,1.3762831907814053,1.9589784244510924,2.3268160985759496,2.9998926790860043
2026-05-24,0.6223727175988925,1.4590497721135036,1.759337537145044,2.2987583089163417,2.998824788040315
2026-05-25,0.5867545276990984,1.084668276017033,1.5089170343358633,2.22806786437297,2.9039692584737558
2026-05-26,0.313125652740759,0.8324555437625302,1.677127318732517,2.3373852460270497,2.9039008067738212
2026-05-27,0.3268139008756349,0.919458816434213,1.6682565025683538,2.159690656370265,3.0272523379389527
2026-05-28,0.07277345218712417,1.2816522001157793,1.7126281748109065,2.3438435938170468,3.277256479893266
2026-05-29,0.04645757186905075,1.1568324470764941,1.6390763132475623,2.3076454316436528,3.051613257175863
2026-05-30,0.2040052903530556,1.154750146580126,1.8819355429820388,2.1970751302698215,2.940298593238498
2026-05-31,0.12541152260801636,1.227429590644073,1.88880416200034,2.4808010902501425,3.051845713805383
2026-06-01,0.8049674134572113,1.1453778331795967,1.6601603356316665,2.128035743772035,2.9738114183544426
2026-06-02,0.3540946495995384,0.876769105297981,1.7787439765563595,2.351778773223392,2.512542932733697
2026-06-03,0.47955013437164273,1.0763004491493806,1.6546215566612315,2.2762468419607416,2.62920365947425
2026-06-04,0.6901255862851451,1.1593215486773052,1.6420741934306535,2.4375314857555903,3.1335813289933467
2026-06-05,0.31730332376535053,1.083927827622738,1.6452283244978827,2.1634777097890585,2.695268375202038
2026-06-06,0.32541310379616617,0.8801869036434414,1.6596415417359844,2.244921377738291,2.7725848509983506
2026-06-07,0.39309404424932537,1.1747724910655952,1.3707249989059251,2.2853224558903706,2.963368437752721
2026-06-08,0.5318797230238209,1.0920596243258656,1.6321130356570779,2.255021958708418,3.22188513704735
2026-06-09,0.6285257515503665,1.3830735994991805,1.7889450201209045,2.3716761340494377,2.7932007278721187
2026-06-10,0.5945226649394683,1.0409754181927717,1.3769096221360653,2.2494190513209937,2.950807948091226
2026-06-11,0.3346096677557363,1.1495651696681517,1.6572752506903892,2.200309816894067,3.0637431745557233
2026-06-12,0.491240960138681,1.237628654148558,1.7039995205869867,2.2494662725666297,2.7741147904154055
