datetime,p05,p25,p50,p75,p95
2026-07-13,0,0.7173000782755921,1.4526202998291582,2.1984931653725845,2.9681360933542043
2026-07-14,0.4033447252236495,0.9521730967535172,1.6048425549938357,1.9519232022805537,3.0060564452581797
2026-07-15,0.360119233751233,0.8926937463857332,1.397845016099935,2.01345249028917,2.6133373543494853
2026-07-16,0,0.9463251045188371,1.3657464449642887,1.8361711229881523,2.3599927405138432
2026-07-17,0.16494928964729672,0.9224199892170648,1.4390003747909552,1.9289277908624012,2.4828741602804536
2026-07-18,0.030109293612081367,0.6896319969993502,1.4875668979289145,2.155118493487826,2.566887813267418
2026-07-19,0.13144439092263704,0.9018768169073257,1.4876740864509286,1.9441413371234888,2.711757388837777
2026-07-20,0.3155283920141312,0.8075255738395329,1.5270367259855293,1.8112243788737323,2.6986511265621367
2026-07-21,0.08829061631313828,0.6838552210721773,1.426801338365969,1.7844248425272768,2.506453948145475
2026-07-22,0.1875039880968089,0.6995262469289967,1.2822213735704011,1.6500590282769148,2.323135662157351
2026-07-23,0,0.7988421339662928,1.099129763396908,1.6385506269593202,2.338617134793709
2026-07-24,0,0.4429790944456765,0.8672278593289648,1.5863787292280633,2.262280111309292
2026-07-25,0,0.21093202929295674,1.0556038071647895,1.7158617208958575,2.282377349248832
2026-07-26,0,0.3195248804821037,1.0683225592150387,1.5597567346126495,2.4273184250079094
2026-07-27,0,0.7045737805650664,1.1355497350515042,1.7667651814404133,2.700178072747957
2026-07-28,0,0.6037609271768927,1.086004812853527,1.7545739249217176,2.498541736725994
2026-07-29,0,0.6267509781046122,1.3539363715838588,1.6690759621678197,2.4122994334537946
2026-07-30,0,0.7255009698946561,1.3868755394205419,1.978872467648542,2.549917093614889
2026-07-31,0.3300524533562007,0.6704628687437862,1.1852453772064728,1.6531207803755283,2.4988964559411917
2026-08-01,0,0.4297636039836983,1.3317384794785248,1.9047732728582947,2.0655374347000075
2026-08-02,0.061307428201354264,0.6580577431450261,1.2363788516233922,1.8580041357708361,2.210960954301914
2026-08-03,0.301459452079363,0.7706554146542668,1.2534080582150753,2.0488653498886706,2.7449151943743915
2026-08-04,0.05208229361897232,0.7256141065756059,1.2869146022976732,1.805163988892919,2.3369546534092724
2026-08-05,0.08736725977027171,0.5529642880828074,1.332418926283562,1.9176987622406056,2.445362235449675
2026-08-06,0.09766430953103156,0.87934275628827,1.0752952644510874,1.9898927212659188,2.6679387025090806
2026-08-07,0.268907602305101,0.8290875034921891,1.3691409149128906,1.9920498378077458,2.9589130161996815
2026-08-08,0.3986385932216412,1.153186441280966,1.5590578618507434,2.1417889758274122,2.56331356956375
2026-08-09,0.39830995479793785,0.8447627079357783,1.1806969119312298,2.0532063411376527,2.7545952379069716
2026-08-10,0.17262247582347334,0.9875779777343536,1.4952880587716513,2.038322624880287,2.9017559826284645
2026-08-11,0.36399135471086463,1.1103790487445762,1.5767499151343927,2.1222166670921636,2.6468651849553124
