datetime,p05,p25,p50,p75,p95
2026-07-07,0,0.6085766388631556,1.343897785482161,2.0897731945511167,2.8594157359182826
2026-07-08,0.3362464511524871,0.8850749912310539,1.5377441812707981,1.8848256220711161,2.9389576547504275
2026-07-09,0.3194259499263449,0.8520011663257424,1.3571534230165039,1.972759529579798,2.572644184365246
2026-07-10,0,0.9218529258975714,1.3412745326558912,1.8116989993863735,2.335519960298263
2026-07-11,0.15741178655206756,0.9073440596454398,1.4239244629311418,1.9138509705197875,2.4677984668666038
2026-07-12,0.024982273477356598,0.6793782148387854,1.4773130944182324,2.144864862067166,2.5566336095308477
2026-07-13,0.1229443829261081,0.8933770572529798,1.479173612461707,1.9356414657877012,2.7032574903897126
2026-07-14,0.30672163728768154,0.7987187681183116,1.5182301018467395,1.8024180833708376,2.68984430378376
2026-07-15,0.0777922463140549,0.6733569277309812,1.4163030701665613,1.7739267494114523,2.4959558684859724
2026-07-16,0.1743822101875433,0.6864043959903935,1.2690996296597663,1.6369373037857606,2.310013884294742
2026-07-17,0,0.7824695499569686,1.0827573149891012,1.622178086759646,2.322244565883156
2026-07-18,0,0.4229339904245597,0.8471827487434276,1.5663335787803851,2.2422349728814703
2026-07-19,0,0.18693167583077952,1.0316034508006,1.6918613780954512,2.258376938842005
2026-07-20,0,0.29138116717202345,1.0401788533062677,1.5316130071079015,2.3991746886766485
2026-07-21,0,0.672163712721307,1.1031396874163941,1.7343551064225413,2.667767992498746
2026-07-22,0,0.5670067511873484,1.0492506173582947,1.7178197357544391,2.461787561286732
2026-07-23,0,0.5856069039603159,1.3127923003622217,1.6279318876500364,2.3711553506186798
2026-07-24,0,0.6799443695670924,1.341318940923324,1.9333158691731256,2.5043604927283765
2026-07-25,0.2800779151949351,0.6204883349173395,1.135270837369378,1.6031462455097798,2.448921920092168
2026-07-26,0,0.3753789619670048,1.2773538332253502,1.8503886298924004,2.0111527894027006
2026-07-27,0.017996834442929766,0.5992814083216639,1.1776025158335255,1.7992278011330285,2.152184618646536
2026-07-28,0.23831862782390778,0.7075145902160698,1.1902672349694092,1.9857245272943507,2.6817743705321035
2026-07-29,0.0183470293612219,0.6581435777527914,1.2194440746279398,1.7376934599191123,2.269484125332094
2026-07-30,0.05148791091665661,0.48120559063688684,1.2606602287294304,1.8459400647317383,2.3736035379917984
2026-07-31,0.023311182459644697,0.8033436062790889,0.9992961141194153,1.9138935711038645,2.591939552966215
2026-08-01,0.1887214971060811,0.7489013984081251,1.2889548097393386,1.9118637327906796,2.8787269111296103
2026-08-02,0.3143245195845418,1.0688723675333556,1.47474378815508,2.0574749020836123,2.4789994959062938
2026-08-03,0.3099321701711465,0.7563849234244505,1.0923191273677442,1.9648285565526726,2.666217453322906
2026-08-04,0.08025033742419285,0.8952058393366082,1.4029159203588462,1.9459504865625237,2.8093838442241807
2026-08-05,0.26769917612965277,1.0140868701395298,1.4804577365779585,2.0259244885576013,2.5505730064063776
