datetime,p05,p25,p50,p75,p95
2026-06-14,0,0.7969745339983364,1.5322903637270162,2.278166561513669,3.0478046591427193
2026-06-15,0.5486391782775971,1.0974653421793588,1.750136267793511,2.097214476382983,3.151348908259081
2026-06-16,0.5440621664306351,1.0766359720418603,1.5817865267875382,2.197395728926674,2.7972777377695834
2026-06-17,0,1.1507385151493126,1.5701596241736313,2.0405852214153706,2.5644047738617557
2026-06-18,0.3484942767759437,1.1350045990353361,1.6515837441808348,2.141511121551048,2.6954583330686743
2026-06-19,0.20043588808241986,0.9020255874650389,1.6999596221026585,2.3675119425097537,2.7792806380304
2026-06-20,0.3379239623771625,1.1083559949590025,1.694153099633101,2.1506208935555176,2.918236755133984
2026-06-21,0.5121400663128619,1.0041373078807478,1.7236480738185092,2.007836221844619,2.895262703553375
2026-06-22,0.27227065174040366,0.8678354368109098,1.6107812435227697,1.9684050493297387,2.6904340182434243
2026-06-23,0.3568904586695998,0.8689127083618515,1.4516078593253505,1.8194455932966036,2.492522252430565
2026-06-24,0.1155388622673802,0.9522159906768134,1.252503649149423,1.7919245096935177,2.491991050249191
2026-06-25,0.08137764256603697,0.579291419460945,1.0035401553067995,1.722691014789457,2.3985923977060466
2026-06-26,0,0.32938845214621093,1.1740602927376766,1.8343181852789832,2.400833759184775
2026-06-27,0,0.4195086002237457,1.168306265929382,1.65974045004817,2.5273021538820695
2026-06-28,0,0.7855941002880651,1.2165700725491964,1.8477854933142388,2.781198386389469
2026-06-29,0,0.6654190456426866,1.1476629367767721,1.8162320389098214,2.5601998545081353
2026-06-30,0,0.668717191512155,1.3959025865837442,1.7110421732698793,2.4542656471579907
2026-07-01,0,0.7474995481864902,1.4088741195693757,2.0008710506704284,2.5719156684797584
2026-07-02,0.3318515897458375,0.6722620058875505,1.1870445159161234,1.6549199184067953,2.500695593703985
2026-07-03,0,0.41116877724482315,1.313143654354028,1.886178446561725,2.0469426090553364
2026-07-04,0.02780980488455198,0.6189073507832754,1.1972284586580293,1.8188537430750742,2.171810560332305
2026-07-05,0.24162192888990563,0.7108178911208698,1.1935705365711091,1.9890278273303457,2.6850776721365426
2026-07-06,0.011768270995929697,0.6449860615590451,1.2062865578360515,1.7245359437416898,2.2563266082163334
2026-07-07,0.03661975569019127,0.451469280462509,1.2309239186647334,1.8162037546091616,2.343867228147887
2026-07-08,1.0463320197617865e-4,0.7569305079115555,0.9528830162190687,1.8674804727537468,2.5455264545724905
2026-07-09,0.12555348656355692,0.6857333878641164,1.2257867991475362,1.848695722199543,2.815558900489569
2026-07-10,0.23434329767405548,0.98889114574929,1.3947625661937566,1.9774936802918268,2.3990182740034136
2026-07-11,0.21309925278926944,0.6595520059521314,0.9954862098972659,1.867995639047086,2.569384535761814
2026-07-12,0.0197349285461782,0.781502561934082,1.2892126429128226,1.8322472091158835,2.6956805667533246
2026-07-13,0.1514691789015099,0.8835143972031265,1.3498852635996055,1.895352015584878,2.4200005334365464
