datetime,observation,forecast_lower_95,forecast_lower_50,forecast_median,forecast_upper_50,forecast_upper_95,analysis_lower_95,analysis_lower_50,analysis_median,analysis_upper_50,analysis_upper_95,K,P_f,P_a
2026-05-11,NA,0.39143015037955103,1.4023311180773714,2.1627774554960135,2.575020051226386,3.6150689287223274,0.39143015037955103,1.4023311180773714,2.1627774554960135,2.575020051226386,3.6150689287223274,0,0.6331842663257776,0.6331842663257776
2026-05-12,NA,0.6381533468377074,1.810847713421678,2.1518550333397735,2.50144977515598,3.3136974944174993,0.6381533468377074,1.810847713421678,2.1518550333397735,2.50144977515598,3.3136974944174993,0,0.5223946558269761,0.5223946558269761
2026-05-13,NA,0.9029223856345376,1.5530199489365932,2.1957290901934083,2.6054155187691563,3.185544765725244,0.9029223856345376,1.5530199489365932,2.1957290901934083,2.6054155187691563,3.185544765725244,0,0.40290271007460987,0.40290271007460987
2026-05-14,NA,0.6798426352819034,1.4705131890329937,1.9445396792037377,2.4790454775286337,3.2212126847173685,0.6798426352819034,1.4705131890329937,1.9445396792037377,2.4790454775286337,3.2212126847173685,0,0.46866316656235474,0.46866316656235474
2026-05-15,NA,0.44915544926952616,1.3619766526291666,2.0144642051530157,2.372297279535287,3.196081960934707,0.44915544926952616,1.3619766526291666,2.0144642051530157,2.372297279535287,3.196081960934707,0,0.5076860922233025,0.5076860922233025
2026-05-16,NA,0.3915590869269028,1.4978518765767381,1.8499013629478347,2.555981196646842,3.379278093532368,0.3915590869269028,1.4978518765767381,1.8499013629478347,2.555981196646842,3.379278093532368,0,0.5548200400453546,0.5548200400453546
2026-05-17,NA,0.608325096773094,1.599667924897358,2.061774824298853,2.36877695419955,3.2373695560628937,0.608325096773094,1.599667924897358,2.061774824298853,2.36877695419955,3.2373695560628937,0,0.41929345947076746,0.41929345947076746
2026-05-18,NA,0.866489342149291,1.4687360693890317,1.9634058158509724,2.1758974970787404,2.853511017402707,0.866489342149291,1.4687360693890317,1.9634058158509724,2.1758974970787404,2.853511017402707,0,0.27001562044372796,0.27001562044372796
2026-05-19,NA,0.6966684711749083,1.4733111011673683,1.9744337781170977,2.47295377939878,3.0649142701050813,0.6966684711749083,1.4733111011673683,1.9744337781170977,2.47295377939878,3.0649142701050813,0,0.4054970361372651,0.4054970361372651
2026-05-20,NA,0.7233185022774955,1.6248889642287707,1.9402175137228699,2.5983962962769036,3.4986561852906926,0.7233185022774955,1.6248889642287707,1.9402175137228699,2.5983962962769036,3.4986561852906926,0,0.5288190948901133,0.5288190948901133
2026-05-21,NA,0.6913016215142544,1.452781136743253,1.937369606741675,2.6281407111664885,3.5370303663515488,0.6913016215142544,1.452781136743253,1.937369606741675,2.6281407111664885,3.5370303663515488,0,0.6499208873608596,0.6499208873608596
2026-05-22,NA,0.6924427359504537,1.3807512784562,1.8982728982700126,2.7094803236624196,3.445854210902924,0.6924427359504537,1.3807512784562,1.8982728982700126,2.7094803236624196,3.445854210902924,0,0.586766860422714,0.586766860422714
2026-05-23,NA,0.16514631293232018,1.339305805624921,1.7955023227199265,2.3321728389888614,3.0481299758362868,0.16514631293232018,1.339305805624921,1.7955023227199265,2.3321728389888614,3.0481299758362868,0,0.5641948894744309,0.5641948894744309
