datetime,observation,forecast_lower_95,forecast_lower_50,forecast_median,forecast_upper_50,forecast_upper_95,analysis_lower_95,analysis_lower_50,analysis_median,analysis_upper_50,analysis_upper_95,K,P_f,P_a
2026-08-15,NA,0.07815064034152414,0.8960127171397488,1.6113479456883197,2.1111206571458503,2.63804179645273,0.07815064034152414,0.8960127171397488,1.6113479456883197,2.1111206571458503,2.63804179645273,0,0.5358799702729586,0.5358799702729586
2026-08-16,NA,0.19387797138198914,1.2072521183286606,1.579447128747572,2.0238103718709923,2.725795041992314,0.19387797138198914,1.2072521183286606,1.579447128747572,2.0238103718709923,2.725795041992314,0,0.4468411282922674,0.4468411282922674
2026-08-17,NA,0.4293747387923085,1.0209029381801136,1.7478204286368706,2.168370575452398,2.6149549429246974,0.4293747387923085,1.0209029381801136,1.7478204286368706,2.168370575452398,2.6149549429246974,0,0.4312379623809306,0.4312379623809306
2026-08-18,NA,0.28818806792321083,1.107260042047662,1.5529113010412667,1.9820409457608412,3.106183081139969,0.28818806792321083,1.107260042047662,1.5529113010412667,1.9820409457608412,3.106183081139969,0,0.4580819495174941,0.4580819495174941
2026-08-19,NA,0.07414386999290129,0.9947000063044122,1.5368957656794846,2.007095297414968,2.7855971555127406,0.07414386999290129,0.9947000063044122,1.5368957656794846,2.007095297414968,2.7855971555127406,0,0.5052689424067343,0.5052689424067343
2026-08-20,NA,0.11348718349928455,1.156317895369991,1.6496930890720762,2.0607343339753066,3.013585066442242,0.11348718349928455,1.156317895369991,1.6496930890720762,2.0607343339753066,3.013585066442242,0,0.549533262017018,0.549533262017018
2026-08-21,NA,0.33502232549325417,1.2817807264054712,1.7908376940245363,2.083983719917886,2.943840895792653,0.33502232549325417,1.2817807264054712,1.7908376940245363,2.083983719917886,2.943840895792653,0,0.40659521522422587,0.40659521522422587
2026-08-22,NA,0.5853376195253993,1.1738773997433163,1.6360802218449644,1.9037969795737222,2.547599190200693,0.5853376195253993,1.1738773997433163,1.6360802218449644,1.9037969795737222,2.547599190200693,0,0.25978397395958297,0.25978397395958297
2026-08-23,NA,0.45208800907793845,1.2120069823168658,1.767104956730404,2.172716277931357,2.786971273231133,0.45208800907793845,1.2120069823168658,1.767104956730404,2.172716277931357,2.786971273231133,0,0.3945577606144539,0.3945577606144539
2026-08-24,NA,0.5131598842150406,1.393179470967359,1.7001822648282512,2.370312260666435,3.2516787298701173,0.5131598842150406,1.393179470967359,1.7001822648282512,2.370312260666435,3.2516787298701173,0,0.5268972545033217,0.5268972545033217
2026-08-25,NA,0.49855636102094275,1.262363190013288,1.7522210482073768,2.4177160412634007,3.3437222491474294,0.49855636102094275,1.262363190013288,1.7522210482073768,2.4177160412634007,3.3437222491474294,0,0.6453476741418612,0.6453476741418612
2026-08-26,NA,0.5578575601941063,1.2264273096605671,1.7472991691172366,2.5480150827923254,3.2857545333345675,0.5578575601941063,1.2264273096605671,1.7472991691172366,2.5480150827923254,3.2857545333345675,0,0.5806188413698877,0.5806188413698877
2026-08-27,NA,0.06280199269469722,1.22786898643457,1.683747247501198,2.2075187590159775,2.9263579129296287,0.06280199269469722,1.22786898643457,1.683747247501198,2.2075187590159775,2.9263579129296287,0,0.5582227691877416,0.5582227691877416
2026-08-28,NA,0.18368289397937715,1.2404322582107077,1.7436506979053052,2.326782817870039,3.447773539070829,0.18368289397937715,1.2404322582107077,1.7436506979053052,2.326782817870039,3.447773539070829,0,0.7232257350975976,0.7232257350975976
2026-08-29,NA,0.05619985149607609,1.17107878000261,1.874709745168269,2.3309704143444545,3.137138521523016,0.05619985149607609,1.17107878000261,1.874709745168269,2.3309704143444545,3.137138521523016,0,0.6310329328604337,0.6310329328604337
2026-08-30,NA,0.6611152545973977,1.3946961068950636,2.028237537642957,2.496510410033518,3.461744538538869,0.6611152545973977,1.3946961068950636,2.028237537642957,2.496510410033518,3.461744538538869,0,0.5957026719462379,0.5957026719462379
2026-08-31,NA,1.1666858811853507,1.455239127181537,1.9145907019611204,2.3109967802074105,2.9562350868571974,1.1666858811853507,1.455239127181537,1.9145907019611204,2.3109967802074105,2.9562350868571974,0,0.2718359209664154,0.2718359209664154
2026-09-01,NA,1.0656284247414158,1.4362415886049282,2.0322738254178665,2.5379231184046995,3.099358077019872,1.0656284247414158,1.4362415886049282,2.0322738254178665,2.5379231184046995,3.099358077019872,0,0.3781265551856407,0.3781265551856407
2026-09-02,NA,0.9660065770343922,1.3853389741010953,1.854836662961981,2.5256683265845785,2.914466742447484,0.9660065770343922,1.3853389741010953,1.854836662961981,2.5256683265845785,2.914466742447484,0,0.3828011385992097,0.3828011385992097
2026-09-03,NA,0.2344038928134788,1.1630118860584173,1.5854472047737969,2.593950361867859,3.203220549642358,0.2344038928134788,1.1630118860584173,1.5854472047737969,2.593950361867859,3.203220549642358,0,0.7016823335417012,0.7016823335417012
2026-09-04,NA,0.21521160231915365,1.172062331155855,1.655424338267383,2.328478254656911,3.4567176531629595,0.21521160231915365,1.172062331155855,1.655424338267383,2.328478254656911,3.4567176531629595,0,0.7495663659189408,0.7495663659189408
2026-09-05,NA,0.34986789075862057,1.2105396493616527,1.7169274117475353,2.4731799242141035,3.3556380964341366,0.34986789075862057,1.2105396493616527,1.7169274117475353,2.4731799242141035,3.3556380964341366,0,0.6992861637634189,0.6992861637634189
