datetime,observation,forecast_lower_95,forecast_lower_50,forecast_median,forecast_upper_50,forecast_upper_95,analysis_lower_95,analysis_lower_50,analysis_median,analysis_upper_50,analysis_upper_95,K,P_f,P_a
2026-05-04,1.345145387649536,0.6439704833964718,1.5877569919302021,2.246693282746951,2.719391838597328,3.426929768310295,0.8823646045184559,1.3292765440714587,1.561532786632669,1.8570476983443447,2.1581545794109935,0.7830690404573211,0.5895226235189172,0.1307104586624028
2026-05-05,NA,0.6863776829885855,1.3334063616079277,1.7605410961840628,2.204543644157528,2.719892263821818,0.6863776829885855,1.3334063616079277,1.7605410961840628,2.204543644157528,2.719892263821818,0,0.31731073621964,0.31731073621964
2026-05-06,NA,0.5215022994446058,1.2499786630885206,1.8694534207759284,2.1071203162880083,3.0786513789588934,0.5215022994446058,1.2499786630885206,1.8694534207759284,2.1071203162880083,3.0786513789588934,0,0.3725073599551821,0.3725073599551821
2026-05-07,NA,0.5696664120024059,1.2112807867533986,1.8248520903096068,2.336896594908584,3.0268996745865517,0.5696664120024059,1.2112807867533986,1.8248520903096068,2.336896594908584,3.0268996745865517,0,0.483470960205653,0.483470960205653
2026-05-08,NA,0.5331891825225098,1.4605646549499594,1.8700081738627348,2.484688874453689,3.3258955263784724,0.5331891825225098,1.4605646549499594,1.8700081738627348,2.484688874453689,3.3258955263784724,0,0.5300681149744405,0.5300681149744405
2026-05-09,NA,0.7169787180672167,1.5998229616586828,2.0647377821870987,2.424706604737109,3.2469748876045395,0.7169787180672167,1.5998229616586828,2.0647377821870987,2.424706604737109,3.2469748876045395,0,0.39738509909889325,0.39738509909889325
2026-05-10,NA,0.8842028631646048,1.4871115831588197,2.0102333670533126,2.2901576335136156,2.9211067172552037,0.8842028631646048,1.4871115831588197,2.0102333670533126,2.2901576335136156,2.9211067172552037,0,0.26699651481271236,0.26699651481271236
2026-05-11,NA,0.7518670230729045,1.5166585011300557,2.049873216437778,2.525779618091553,3.1157802184480836,0.7518670230729045,1.5166585011300557,2.049873216437778,2.525779618091553,3.1157802184480836,0,0.39845594952936664,0.39845594952936664
2026-05-12,NA,0.8125504257077499,1.7176820573248628,1.9978520048905173,2.6653011782784866,3.5710880866764088,0.8125504257077499,1.7176820573248628,1.9978520048905173,2.6653011782784866,3.5710880866764088,0,0.5243273914707622,0.5243273914707622
2026-05-13,NA,0.7795344085283922,1.5396378197291525,2.018699222260301,2.7043411298014837,3.6269529596658527,0.7795344085283922,1.5396378197291525,2.018699222260301,2.7043411298014837,3.6269529596658527,0,0.6463776779363525,0.6463776779363525
2026-05-14,NA,0.8024876751568872,1.4710103983788507,2.0027488002774096,2.8021267460389927,3.5315432729064415,0.8024876751568872,1.4710103983788507,2.0027488002774096,2.8021267460389927,3.5315432729064415,0,0.5826770646967062,0.5826770646967062
2026-05-15,NA,0.2779016577651841,1.4394873593647595,1.8916598746707314,2.4230782547156835,3.149835882999554,0.2779016577651841,1.4394873593647595,1.8916598746707314,2.4230782547156835,3.149835882999554,0,0.5608621558666954,0.5608621558666954
2026-05-16,NA,0.3557768014717302,1.4182052139549832,1.9268358593448558,2.508662160442947,3.636157411446823,0.3557768014717302,1.4182052139549832,1.9268358593448558,2.508662160442947,3.636157411446823,0,0.7266408990241184,0.7266408990241184
