datetime,observation,forecast_lower_95,forecast_lower_50,forecast_median,forecast_upper_50,forecast_upper_95,analysis_lower_95,analysis_lower_50,analysis_median,analysis_upper_50,analysis_upper_95,K,P_f,P_a
2026-05-02,NA,0.9822924545548084,1.5640555520929111,1.9737086100024879,2.8053543508217196,3.6152064563080457,0.9822924545548084,1.5640555520929111,1.9737086100024879,2.8053543508217196,3.6152064563080457,0,0.5946107293724211,0.5946107293724211
2026-05-03,NA,0.9972612479275065,1.5842749248204537,2.3243291305219365,2.5859467808209065,3.3332002268673926,0.9972612479275065,1.5842749248204537,2.3243291305219365,2.5859467808209065,3.3332002268673926,0,0.49297775626296764,0.49297775626296764
2026-05-04,NA,0.8980915503518521,1.8890187131803235,2.2447270771555963,2.5797335201722413,3.186031852854909,0.8980915503518521,1.8890187131803235,2.2447270771555963,2.5797335201722413,3.186031852854909,0,0.38566802938775824,0.38566802938775824
2026-05-05,NA,0.7389353560410264,1.7760901786511818,2.0890114296827713,2.4007456762330697,3.375531254239518,0.7389353560410264,1.7760901786511818,2.0890114296827713,2.4007456762330697,3.375531254239518,0,0.4073095359234835,0.4073095359234835
2026-05-06,NA,0.5301143535779593,1.3931926749581902,2.0227097059509562,2.3667744811473193,3.231249742403776,0.5301143535779593,1.3931926749581902,2.0227097059509562,2.3667744811473193,3.231249742403776,0,0.48966885483041145,0.48966885483041145
2026-05-07,NA,0.5395333109796792,1.5660088737942313,2.0021536209296307,2.5981475844907087,3.4931712956134673,0.5395333109796792,1.5660088737942313,2.0021536209296307,2.5981475844907087,3.4931712956134673,0,0.555436801283996,0.555436801283996
2026-05-08,NA,0.748320974665943,1.690183784147375,2.240689902420909,2.53587732061384,3.3777300551092426,0.748320974665943,1.690183784147375,2.240689902420909,2.53587732061384,3.3777300551092426,0,0.4187489263878927,0.4187489263878927
2026-05-09,NA,0.981135954116607,1.5469144320593131,2.07606166174172,2.3589022358132645,2.973389010708839,0.981135954116607,1.5469144320593131,2.07606166174172,2.3589022358132645,2.973389010708839,0,0.2746773245067821,0.2746773245067821
2026-05-10,NA,0.811656287370425,1.5615362296647826,2.096587204293627,2.587942753976182,3.177988045630417,0.811656287370425,1.5615362296647826,2.096587204293627,2.587942753976182,3.177988045630417,0,0.41289189604256693,0.41289189604256693
2026-05-11,NA,0.8287240553131818,1.7307940504343018,2.0370627371481222,2.7153516045322554,3.6265895101420265,0.8287240553131818,1.7307940504343018,2.0370627371481222,2.7153516045322554,3.6265895101420265,0,0.544544684368643,0.544544684368643
2026-05-12,NA,0.7854649115314262,1.5723901147058643,2.0471367314748483,2.7379039692663354,3.679004480853937,0.7854649115314262,1.5723901147058643,2.0471367314748483,2.7379039692663354,3.679004480853937,0,0.6567282204938184,0.6567282204938184
2026-05-13,NA,0.8158297593977766,1.4988478754576628,2.018849515748592,2.8204556808358765,3.5516162212352222,0.8158297593977766,1.4988478754576628,2.018849515748592,2.8204556808358765,3.5516162212352222,0,0.5854166298302467,0.5854166298302467
2026-05-14,NA,0.2898581268652932,1.458084240122671,1.9164222404023292,2.4495261989702177,3.1665147247276257,0.2898581268652932,1.458084240122671,1.9164222404023292,2.4495261989702177,3.1665147247276257,0,0.5620512768323166,0.5620512768323166
2026-05-15,NA,0.37654180188113207,1.4354343416858022,1.9487010828126985,2.526161120697294,3.6517342766164136,0.37654180188113207,1.4354343416858022,1.9487010828126985,2.526161120697294,3.6517342766164136,0,0.7256215900645999,0.7256215900645999
