datetime,observation,forecast_lower_95,forecast_lower_50,forecast_median,forecast_upper_50,forecast_upper_95,analysis_lower_95,analysis_lower_50,analysis_median,analysis_upper_50,analysis_upper_95,K,P_f,P_a
2026-07-04,NA,-0.17265927891969635,0.6457315172731957,1.3615301996620057,1.8616142951040584,2.3888773860475525,-0.17265927891969635,0.6457315172731957,1.3615301996620057,1.8616142951040584,2.3888773860475525,0,0.5358831582299306,0.5358831582299306
2026-07-05,NA,-0.08570291612461778,0.9283278146275685,1.300761074800973,1.7454064538269232,2.4478431428909553,-0.08570291612461778,0.9283278146275685,1.300761074800973,1.7454064538269232,2.4478431428909553,0,0.4468426346690763,0.4468426346690763
2026-07-06,NA,0.1211934028530216,0.7131003002224903,1.4404803349382336,1.8613042168595832,2.308176706416198,0.1211934028530216,0.7131003002224903,1.4404803349382336,1.8613042168595832,2.308176706416198,0,0.4312393054809353,0.4312393054809353
2026-07-07,NA,-0.04871613158026977,0.7708810044973183,1.2168156979262088,1.6462222110871227,2.7710875830672403,-0.04871613158026977,0.7708810044973183,1.2168156979262088,1.6462222110871227,2.7710875830672403,0,0.45808251403991584,0.45808251403991584
2026-07-08,NA,-0.2913704597930513,0.6297754326453996,1.1723197160455623,1.6428213731085086,2.421820787921683,-0.2913704597930513,0.6297754326453996,1.1723197160455623,1.6428213731085086,2.421820787921683,0,0.5052692344908322,0.5052692344908322
2026-07-09,NA,-0.28028342899747705,0.7632164960119417,1.2569073449395964,1.6682116951348562,2.6216730035622096,-0.28028342899747705,0.7632164960119417,1.2569073449395964,1.6682116951348562,2.6216730035622096,0,0.5495332370191851,0.5495332370191851
2026-07-10,NA,-0.08666244480192942,0.8607031068893247,1.3700868463478597,1.6634196307657785,2.5238284329650096,-0.08666244480192942,0.8607031068893247,1.3700868463478597,1.6634196307657785,2.5238284329650096,0,0.4065951400185958,0.4065951400185958
2026-07-11,NA,0.13601631576751233,0.7249331010979129,1.1874317041689735,1.4553203100918366,2.0995350922121245,0.13601631576751233,0.7249331010979129,1.1874317041689735,1.4553203100918366,2.0995350922121245,0,0.25978392326565397,0.25978392326565397
2026-07-12,NA,-0.02482430672636088,0.7355815925055581,1.2910356864735415,1.6969062767330096,2.311555175398195,-0.02482430672636088,0.7355815925055581,1.2910356864735415,1.6969062767330096,2.311555175398195,0,0.39455770286706376,0.39455770286706376
2026-07-13,NA,0.009105791419665554,0.889689463193958,1.1968889040748674,1.8674483803149104,2.7493795862314605,0.009105791419665554,0.889689463193958,1.1968889040748674,1.8674483803149104,2.7493795862314605,0,0.5268972379578826,0.5268972379578826
