datetime,observation,forecast_lower_95,forecast_lower_50,forecast_median,forecast_upper_50,forecast_upper_95,analysis_lower_95,analysis_lower_50,analysis_median,analysis_upper_50,analysis_upper_95,K,P_f,P_a
2026-04-22,NA,0.7011211856524038,1.6438413875946367,2.182602865085524,2.5759766761547804,3.5371657325865415,0.7011211856524038,1.6438413875946367,2.182602865085524,2.5759766761547804,3.5371657325865415,0,0.53348599193369906,0.53348599193369906
2026-04-23,NA,0.6307357800863305,1.7856635190684709,2.1965808522291206,2.585218214132606,3.5934930444354065,0.6307357800863305,1.7856635190684709,2.1965808522291206,2.585218214132606,3.5934930444354065,0,0.5286492911930608,0.5286492911930608
2026-04-24,0.4490304333823068,0.7485400462492156,1.8800351596990728,2.3870258786240655,2.7171645204952144,3.125384769553843,0.2200055930377544,0.6731021265813024,0.8406262483128115,1.0248323105557018,1.5163418297974733,0.744453971956373,0.4757630129291071,0.0996531773723997
2026-04-25,NA,0.14553141261913044,0.5668442318269861,1.1796890007397618,1.6738508377640957,2.2706038469305074,0.14553141261913044,0.5668442318269861,1.1796890007397618,1.6738508377640957,2.2706038469305074,0,0.3897504130706104,0.3897504130706104
2026-04-26,NA,0.2113437878101786,1.0111474399588483,1.4109707787517891,2.111475592409301,2.7318978621416448,0.2113437878101786,1.0111474399588483,1.4109707787517891,2.111475592409301,2.7318978621416448,0,0.47663578136569745,0.47663578136569745
2026-04-27,NA,0.5850001189761025,1.367955901529235,1.885450271151776,2.1313343409386025,3.152222539091766,0.5850001189761025,1.367955901529235,1.885450271151776,2.1313343409386025,3.152222539091766,0,0.41522883813094535,0.41522883813094535
2026-04-28,NA,0.7699940386342254,1.3577160984825174,1.8618377056570998,2.1509830233469676,2.8026873688582596,0.7699940386342254,1.3577160984825174,1.8618377056570998,2.1509830233469676,2.8026873688582596,0,0.27287163778983553,0.27287163778983553
2026-04-29,NA,0.7220523664056125,1.4568059281269448,1.9289755588568187,2.4652012213891474,3.031921681237819,0.7220523664056125,1.4568059281269448,1.9289755588568187,2.4652012213891474,3.031921681237819,0,0.39605331278407435,0.39605331278407435
2026-04-30,NA,0.7921427606898463,1.6983978349720135,2.013623369499752,2.6659441378992588,3.5894043849850115,0.7921427606898463,1.6983978349720135,2.013623369499752,2.6659441378992588,3.5894043849850115,0,0.5324038504391667,0.5324038504391667
2026-05-01,NA,0.7990284969604995,1.5795639338247767,2.0414107269813013,2.7416072792924724,3.6801992583501346,0.7990284969604995,1.5795639338247767,2.0414107269813013,2.7416072792924724,3.6801992583501346,0,0.6514586447406889,0.6514586447406889
2026-05-02,NA,0.8477685438199121,1.5323231087258464,2.0884662112378463,2.8609070804391905,3.5851087494819343,0.8477685438199121,1.5323231087258464,2.0884662112378463,2.8609070804391905,3.5851087494819343,0,0.5863012157617918,0.5863012157617918
2026-05-03,NA,0.3633074589368043,1.5073459221339442,1.9730007332317534,2.5010517419520806,3.2296336236056193,0.3633074589368043,1.5073459221339442,1.9730007332317534,2.5010517419520806,3.2296336236056193,0,0.5628251752154273,0.5628251752154273
2026-05-04,NA,0.453146467130445,1.5110721965728469,2.0215267084595387,2.599134699123469,3.7304857910611364,0.453146467130445,1.5110721965728469,2.0215267084595387,2.599134699123469,3.7304857910611364,0,0.7272776816013858,0.7272776816013858
2026-05-05,NA,0.2940666296268224,1.421125925230415,2.125489940885312,2.5822408827235317,3.3946816567562763,0.2940666296268224,1.421125925230415,2.125489940885312,2.5822408827235317,3.3946816567562763,0,0.6330167471690235,0.6330167471690235
2026-05-06,NA,0.8806084400148313,1.6158304954970588,2.257193275279202,2.719621523697243,3.690435838781881,0.8806084400148313,1.6158304954970588,2.257193275279202,2.719621523697243,3.690435838781881,0,0.5970155001046837,0.5970155001046837
