datetime,observation,forecast_lower_95,forecast_lower_50,forecast_median,forecast_upper_50,forecast_upper_95,analysis_lower_95,analysis_lower_50,analysis_median,analysis_upper_50,analysis_upper_95,K,P_f,P_a
2026-07-09,1.6013235187530517,-0.33500984494291375,0.47806865566101286,1.4489125887697676,1.949393337524628,2.6244781325854643,0.8818260034459604,1.3310657469784024,1.5784862695337232,1.8996995075769687,2.225693244942247,0.8248880271776642,0.7693095412844709,0.13534296559553055
2026-07-10,NA,0.4981483937402052,1.0722518619930395,1.4928945130666897,1.9251300108233833,2.407870902024511,0.4981483937402052,1.0722518619930395,1.4928945130666897,1.9251300108233833,2.407870902024511,0,0.2835998961760574,0.2835998961760574
2026-07-11,1.551257452964783,0.11482070932568539,0.8155335178966068,1.3825603012071448,1.609970734283461,2.625437663846988,0.8324232050008987,1.1308736778833808,1.4798258981810521,1.6986279791488839,2.035435064040836,0.6894544274208326,0.36257861226460625,0.11973491990770162
2026-07-12,1.4938224315643311,0.37045610223084624,0.9572298728220288,1.3129866585229295,1.7206001010181933,2.573940209479093,0.9810503909790225,1.2691816894310681,1.5599176909516628,1.656847354192068,2.095985632129329,0.6775349334415371,0.34313970880655353,0.08875743624703109
2026-07-13,NA,0.5170250883009061,0.9717273749612572,1.1735792159902285,1.6573364760732043,2.199547249229461,0.5170250883009061,0.9717273749612572,1.1735792159902285,1.6573364760732043,2.199547249229461,0,0.20703424943967103,0.20703424943967103
2026-07-14,NA,0.3368663264599931,0.9007989056287471,1.3889716748907022,1.6741383034884745,2.353288931154883,0.3368663264599931,0.9007989056287471,1.3889716748907022,1.6741383034884745,2.353288931154883,0,0.30395987124491164,0.30395987124491164
2026-07-15,NA,0.06167904293375026,0.9124976887561758,1.23099279466933,1.8803444646875085,2.8446781068780203,0.06167904293375026,0.9124976887561758,1.23099279466933,1.8803444646875085,2.8446781068780203,0,0.5138511853379093,0.5138511853379093
2026-07-16,NA,0.044423356940964,0.6928226084489876,1.2835998731184923,1.9811268874104284,2.8705495021098986,0.044423356940964,0.6928226084489876,1.2835998731184923,1.9811268874104284,2.8705495021098986,0,0.6370833642677636,0.6370833642677636
2026-07-17,NA,0.06818493728784214,0.7271949581220373,1.2011748769659483,2.031829980238986,2.7410820877132327,0.06818493728784214,0.7271949581220373,1.2011748769659483,2.031829980238986,2.7410820877132327,0,0.5694922528716907,0.5694922528716907
2026-07-18,NA,-0.4330692335446653,0.6298925068088722,1.1409188969722122,1.631077648309141,2.422953799780386,-0.4330692335446653,0.6298925068088722,1.1409188969722122,1.631077648309141,2.422953799780386,0,0.5548042032927303,0.5548042032927303
2026-07-19,NA,-0.39654614383304454,0.6435993808334023,1.1478339346341189,1.734742556429116,2.8939760107998618,-0.39654614383304454,0.6435993808334023,1.1478339346341189,1.734742556429116,2.8939760107998618,0,0.7255100371635076,0.7255100371635076
2026-07-20,NA,-0.5668986702554603,0.5367051961122457,1.2518267239584686,1.7170015873525855,2.5235314410906353,-0.5668986702554603,0.5367051961122457,1.2518267239584686,1.7170015873525855,2.5235314410906353,0,0.6336643278903523,0.6336643278903523
2026-07-21,NA,0.02356422031208122,0.7477682254671905,1.4003708169169222,1.8485942049540751,2.8132019114025018,0.02356422031208122,0.7477682254671905,1.4003708169169222,1.8485942049540751,2.8132019114025018,0,0.5957980448481193,0.5957980448481193
2026-07-22,NA,0.49379695005618135,0.7897373377496915,1.2415004119687594,1.6368851475556656,2.2841761965044096,0.49379695005618135,0.7897373377496915,1.2415004119687594,1.6368851475556656,2.2841761965044096,0,0.27193158679888113,0.27193158679888113
2026-07-23,NA,0.3753621200418389,0.7437677530477261,1.3384604739646986,1.8447353323730136,2.404054481520381,0.3753621200418389,0.7437677530477261,1.3384604739646986,1.8447353323730136,2.404054481520381,0,0.37846238681293703,0.37846238681293703
2026-07-24,NA,0.24440629897940408,0.6723555377279667,1.1391104124202838,1.8098028302615596,2.1968090866310654,0.24440629897940408,0.6723555377279667,1.1391104124202838,1.8098028302615596,2.1968090866310654,0,0.38347128218683446,0.38347128218683446
2026-07-25,NA,-0.5053706661542022,0.42614440511380003,0.8458520165396819,1.8554910260494202,2.4641468084004874,-0.5053706661542022,0.42614440511380003,0.8458520165396819,1.8554910260494202,2.4641468084004874,0,0.7027569554597791,0.7027569554597791
2026-07-26,NA,-0.5462997814625046,0.4130171935984336,0.8956547573426835,1.570494740525861,2.697340341048969,-0.5462997814625046,0.4130171935984336,0.8956547573426835,1.570494740525861,2.697340341048969,0,0.7501159408548453,0.7501159408548453
2026-07-27,NA,-0.4300886495781674,0.4317367595327287,0.937984634528969,1.6948727566628534,2.5766722597895395,-0.4300886495781674,0.4317367595327287,0.937984634528969,1.6948727566628534,2.5766722597895395,0,0.6995823709955591,0.6995823709955591
2026-07-28,NA,-0.11484778183942956,0.3129856970119411,0.959664084136883,1.3861217570379754,2.6385180735642053,-0.11484778183942956,0.3129856970119411,0.959664084136883,1.3861217570379754,2.6385180735642053,0,0.5692076076325827,0.5692076076325827
2026-07-29,NA,-0.35428073555212525,0.6913177688148061,1.2790045217274382,1.8294807531797734,2.6329957723759425,-0.35428073555212525,0.6913177688148061,1.2790045217274382,1.8294807531797734,2.6329957723759425,0,0.5970262088608876,0.5970262088608876
2026-07-30,NA,-0.47422453231020645,0.7998233530486009,1.5580044017675756,1.9257658450812607,2.524324338668121,-0.47422453231020645,0.7998233530486009,1.5580044017675756,1.9257658450812607,2.524324338668121,0,0.6537498857444679,0.6537498857444679
2026-07-31,NA,-0.20876081690047477,0.7068546127928422,1.6126669203820212,1.9042399940629333,2.383960020228142,-0.20876081690047477,0.7068546127928422,1.6126669203820212,1.9042399940629333,2.383960020228142,0,0.5582217042705396,0.5582217042705396
2026-08-01,NA,-0.24835095038040522,0.6473541317460025,1.3243574803549354,1.795657279965579,2.449076915817694,-0.24835095038040522,0.6473541317460025,1.3243574803549354,1.795657279965579,2.449076915817694,0,0.5437339954668156,0.5437339954668156
2026-08-02,NA,-0.05265713055782534,0.783067234093243,1.223294672555749,1.7816764246621792,3.2314142035353175,-0.05265713055782534,0.783067234093243,1.223294672555749,1.7816764246621792,3.2314142035353175,0,0.6556133652452248,0.6556133652452248
2026-08-03,NA,0.19088074090400708,0.9743168561166331,1.2767962237440285,2.21723562013765,2.7559006074729075,0.19088074090400708,0.9743168561166331,1.2767962237440285,2.21723562013765,2.7559006074729075,0,0.5764899363562364,0.5764899363562364
2026-08-04,NA,-0.3017919210369222,1.1046881537773112,1.7164812163300913,2.097486757082576,3.2760789612167853,-0.3017919210369222,1.1046881537773112,1.7164812163300913,2.097486757082576,3.2760789612167853,0,0.6644261644526873,0.6644261644526873
2026-08-05,NA,-0.0912606337950495,0.8789105937318421,1.3213084382842526,1.8441359151625432,2.9270389643660932,-0.0912606337950495,0.8789105937318421,1.3213084382842526,1.8441359151625432,2.9270389643660932,0,0.6805704600925264,0.6805704600925264
2026-08-06,NA,-0.24944667521045472,0.8589310382590015,1.191791618187879,1.7617905151766606,2.6732227396531494,-0.24944667521045472,0.8589310382590015,1.191791618187879,1.7617905151766606,2.6732227396531494,0,0.5417408119271182,0.5417408119271182
2026-08-07,NA,-0.3691016064022421,0.9763733648604153,1.3490669066107093,2.0324431069198607,2.8989673747784037,-0.3691016064022421,0.9763733648604153,1.3490669066107093,2.0324431069198607,2.8989673747784037,0,0.7723336669946937,0.7723336669946937
2026-08-08,NA,-0.12488992516368652,0.9085501009447657,1.4798336008199984,2.016122177409844,2.6741696560473396,-0.12488992516368652,0.9085501009447657,1.4798336008199984,2.016122177409844,2.6741696560473396,0,0.6436804850836398,0.6436804850836398
2026-08-09,NA,0.20151356538823062,1.046504989619711,1.2080088911283209,1.9753156821483928,2.916802020979338,0.20151356538823062,1.046504989619711,1.2080088911283209,1.9753156821483928,2.916802020979338,0,0.56120035151169,0.56120035151169
2026-08-10,NA,0.4458677250606648,0.9381720904376811,1.270153335113267,1.9328768137967054,3.0601678737537688,0.4458677250606648,0.9381720904376811,1.270153335113267,1.9328768137967054,3.0601678737537688,0,0.5292571447915297,0.5292571447915297
2026-08-11,NA,0.3337954791662978,0.9515577299820159,1.2752171073099308,1.6646044866964873,2.754401991178204,0.3337954791662978,0.9515577299820159,1.2752171073099308,1.6646044866964873,2.754401991178204,0,0.4727170132712936,0.4727170132712936
2026-08-12,NA,0.13152491873689065,0.7704842121567855,1.529838710804205,2.0549154816959847,2.4589764104169394,0.13152491873689065,0.7704842121567855,1.529838710804205,2.0549154816959847,2.4589764104169394,0,0.49623811087521336,0.49623811087521336
